District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Fertilizer_Usage
Kolhapur,Dark Brown,130,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE59,78.55
Kolhapur,Dark Brown,135,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE60,80.48
Kolhapur,Dark Brown,140,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE61,94.8
Kolhapur,Dark Brown,145,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE62,104.03
Kolhapur,Dark Brown,150,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE63,118.57
Kolhapur,Dark Brown,120,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE64,101.43
Kolhapur,Dark Brown,125,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE65,94.9
Kolhapur,Dark Brown,130,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE66,90.49
Kolhapur,Dark Brown,135,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE67,122.28
Kolhapur,Dark Brown,140,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE68,101.41
Kolhapur,Dark Brown,145,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE69,104.92
Kolhapur,Dark Brown,150,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE70,94.77
Kolhapur,Dark Brown,120,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE71,102.85
Kolhapur,Dark Brown,125,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE72,101.82
Kolhapur,Dark Brown,130,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE73,86.17
Kolhapur,Dark Brown,135,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE74,82.88
Kolhapur,Dark Brown,140,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE75,109.36
Kolhapur,Dark Brown,145,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE76,110.96
Kolhapur,Dark Brown,150,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE77,97.3
Kolhapur,Dark Brown,120,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE78,103.87
Kolhapur,Dark Brown,125,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE79,77.87
Kolhapur,Dark Brown,130,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE80,90.48
Kolhapur,Dark Brown,135,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE81,112.45
Kolhapur,Dark Brown,140,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE82,94.85
Kolhapur,Dark Brown,145,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE83,106.07
Kolhapur,Dark Brown,150,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE84,98.78
Kolhapur,Dark Brown,120,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE85,82.33
Kolhapur,Dark Brown,125,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE86,111
Kolhapur,Dark Brown,130,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE87,92.04
Kolhapur,Dark Brown,135,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE88,113.45
Kolhapur,Dark Brown,140,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE89,89.64
Kolhapur,Dark Brown,145,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE90,91.18
Kolhapur,Dark Brown,150,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE91,85.71
Kolhapur,Dark Brown,120,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE92,98.64
Kolhapur,Dark Brown,125,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE93,90.48
Kolhapur,Dark Brown,130,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE94,112.28
Kolhapur,Dark Brown,135,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE95,99.42
Kolhapur,Dark Brown,140,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE96,122.29
Kolhapur,Dark Brown,145,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE97,92.23
Kolhapur,Dark Brown,150,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE98,123.92
Kolhapur,Dark Brown,120,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE99,100.51
Kolhapur,Dark Brown,125,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE100,103.08
Kolhapur,Dark Brown,130,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE101,108.67
Kolhapur,Dark Brown,135,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE102,108.23
Kolhapur,Dark Brown,140,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE103,105.57
Kolhapur,Dark Brown,145,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE104,87.81
Kolhapur,Dark Brown,150,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE105,85.77
Kolhapur,Dark Brown,120,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE106,108.66
Kolhapur,Dark Brown,125,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE107,99.96
Kolhapur,Dark Brown,130,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE108,109.62
Kolhapur,Dark Brown,135,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE109,99.76
Kolhapur,Dark Brown,140,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE110,87.23
Kolhapur,Dark Brown,145,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE111,89.68
Kolhapur,Dark Brown,150,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE112,116.02
Kolhapur,Dark Brown,120,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE113,86.52
Kolhapur,Dark Brown,125,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE114,80.54
Kolhapur,Dark Brown,130,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE115,93.68
Kolhapur,Dark Brown,135,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE116,79.68
Kolhapur,Dark Brown,140,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE117,102.25
Kolhapur,Dark Brown,145,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE118,92.12
Kolhapur,Dark Brown,150,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE119,116.38
Kolhapur,Dark Brown,120,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE120,84.56
Kolhapur,Dark Brown,125,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE121,92.32
Kolhapur,Dark Brown,130,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE122,77.65
Kolhapur,Dark Brown,135,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE123,82.07
Kolhapur,Dark Brown,140,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE124,97.14
Kolhapur,Dark Brown,145,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE125,103.17
Kolhapur,Dark Brown,150,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE126,110.76
Kolhapur,Dark Brown,120,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE127,81.58
Kolhapur,Dark Brown,125,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE128,98.64
Kolhapur,Dark Brown,130,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE129,107.54
Kolhapur,Dark Brown,135,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE130,107.3
Kolhapur,Dark Brown,140,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE131,80.77
Kolhapur,Dark Brown,145,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE132,100.71
Kolhapur,Dark Brown,150,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE133,87.57
Kolhapur,Dark Brown,120,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE134,82.06
Kolhapur,Dark Brown,125,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE135,112.3
Kolhapur,Dark Brown,130,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE136,82.7
Kolhapur,Dark Brown,135,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE137,98.96
Kolhapur,Dark Brown,140,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE138,106.3
Kolhapur,Dark Brown,145,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE139,112.42
Kolhapur,Dark Brown,150,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE140,109.04
Kolhapur,Dark Brown,120,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE141,75.57
Kolhapur,Dark Brown,125,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE142,89.8
Kolhapur,Dark Brown,130,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE143,99.7
Kolhapur,Dark Brown,135,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE144,84.77
Kolhapur,Dark Brown,140,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE145,97.79
Kolhapur,Dark Brown,145,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE146,86.61
Kolhapur,Dark Brown,150,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE147,90.63
Kolhapur,Dark Brown,120,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE148,86.29
Kolhapur,Dark Brown,125,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE149,78.91
Kolhapur,Dark Brown,130,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE150,97.57
Kolhapur,Dark Brown,135,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE151,104.89
Kolhapur,Dark Brown,140,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE152,112.02
Kolhapur,Dark Brown,145,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE153,90.21
Kolhapur,Dark Brown,150,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE154,91.03
Kolhapur,Dark Brown,120,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE155,73.66
Kolhapur,Dark Brown,125,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE156,94.91
Kolhapur,Dark Brown,130,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE157,100.14
Kolhapur,Dark Brown,135,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE158,77.2
Kolhapur,Dark Brown,140,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE159,114.51
Kolhapur,Dark Brown,145,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE160,82.08
Kolhapur,Dark Brown,150,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE161,104.19
Kolhapur,Dark Brown,120,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE162,97.53
Kolhapur,Dark Brown,125,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE163,106.23
Kolhapur,Dark Brown,130,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE164,103.14
Kolhapur,Dark Brown,135,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE165,109.27
Kolhapur,Dark Brown,140,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE166,93.58
Kolhapur,Dark Brown,145,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE167,115.41
Kolhapur,Dark Brown,150,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE168,87.36
Kolhapur,Dark Brown,120,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE169,107.11
Kolhapur,Dark Brown,125,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE170,96.81
Kolhapur,Dark Brown,130,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE171,109.87
Kolhapur,Dark Brown,135,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE172,98.09
Kolhapur,Dark Brown,140,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE173,108.39
Kolhapur,Dark Brown,145,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE174,106.11
Kolhapur,Dark Brown,150,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE175,117.46
Kolhapur,Dark Brown,120,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE176,79.1
Kolhapur,Dark Brown,125,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE177,80.35
Kolhapur,Dark Brown,130,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE178,89.88
Kolhapur,Dark Brown,135,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE179,88.54
Kolhapur,Dark Brown,140,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE180,120.61
Kolhapur,Dark Brown,145,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE181,95.43
Kolhapur,Dark Brown,150,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE182,130.94
Kolhapur,Red,40,20,20,5.5,300,20,Tur,Urea,https://youtu.be/WaWgxSZHiWo,28.04
Kolhapur,Red,45,20,20,5.5,300,20,Tur,Urea,https://youtu.be/WaWgxSZHiWo,28.37
Kolhapur,Red,50,20,20,5.5,300,20,Tur,Urea,https://youtu.be/WaWgxSZHiWo,39.06
Kolhapur,Red,40,25,25,6,400,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,34.56
Kolhapur,Red,45,25,25,6,400,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,34.97
Kolhapur,Red,50,25,25,6,400,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,38.33
Kolhapur,Red,40,30,30,6.5,300,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,38.07
Kolhapur,Red,45,30,30,6.5,300,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,33.43
Kolhapur,Red,50,30,30,6.5,300,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,47.94
Kolhapur,Red,40,20,25,5.5,400,20,Tur,MOP,https://youtu.be/WaWgxSZHiWo,36.89
Kolhapur,Red,45,20,25,5.5,400,20,Tur,MOP,https://youtu.be/WaWgxSZHiWo,35.51
Kolhapur,Red,50,20,25,5.5,400,20,Tur,MOP,https://youtu.be/WaWgxSZHiWo,31.67
Kolhapur,Red,40,25,30,6,300,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,35.92
Kolhapur,Red,45,25,30,6,300,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,29.84
Kolhapur,Red,50,25,30,6,300,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,31.27
Kolhapur,Red,40,30,20,6.5,400,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,29.8
Kolhapur,Red,45,30,20,6.5,400,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,34.97
Kolhapur,Red,50,30,20,6.5,400,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,43.6
Kolhapur,Red,40,20,30,5.5,300,20,Tur,SSP,https://youtu.be/WaWgxSZHiWo,34.91
Kolhapur,Red,45,20,30,5.5,300,20,Tur,SSP,https://youtu.be/WaWgxSZHiWo,37.85
Kolhapur,Red,50,20,30,5.5,300,20,Tur,SSP,https://youtu.be/WaWgxSZHiWo,35.9
Kolhapur,Red,40,25,20,6,400,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,29.56
Kolhapur,Red,45,25,20,6,400,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,32.25
Kolhapur,Red,50,25,20,6,400,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,43.62
Kolhapur,Red,40,30,25,6.5,300,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,27.75
Kolhapur,Red,45,30,25,6.5,300,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,41.86
Kolhapur,Red,50,30,25,6.5,300,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,40.23
Kolhapur,Dark Brown,20,30,20,6,800,20,Urad,Urea,https://youtu.be/XtPP-cXCip8,22.44
Kolhapur,Dark Brown,25,30,20,6,800,20,Urad,Urea,https://youtu.be/XtPP-cXCip9,27.8
Kolhapur,Dark Brown,30,30,20,6,800,20,Urad,Urea,https://youtu.be/XtPP-cXCip10,27.85
Kolhapur,Dark Brown,20,35,25,6.5,900,25,Urad,Urea,https://youtu.be/XtPP-cXCip11,29.31
Kolhapur,Dark Brown,25,35,25,6.5,900,25,Urad,Urea,https://youtu.be/XtPP-cXCip12,32.49
Kolhapur,Dark Brown,30,35,25,6.5,900,25,Urad,Urea,https://youtu.be/XtPP-cXCip13,29.54
Kolhapur,Dark Brown,20,40,30,7,1000,20,Urad,Urea,https://youtu.be/XtPP-cXCip14,25.5
Kolhapur,Dark Brown,25,40,30,7,1000,20,Urad,Urea,https://youtu.be/XtPP-cXCip15,31.63
Kolhapur,Dark Brown,30,40,30,7,1000,20,Urad,Urea,https://youtu.be/XtPP-cXCip16,38.44
Kolhapur,Dark Brown,20,30,25,6,800,25,Urad,SSP,https://youtu.be/XtPP-cXCip17,21.22
Kolhapur,Dark Brown,25,30,25,6,800,25,Urad,SSP,https://youtu.be/XtPP-cXCip18,27.8
Kolhapur,Dark Brown,30,30,25,6,800,25,Urad,SSP,https://youtu.be/XtPP-cXCip19,30.53
Kolhapur,Dark Brown,20,35,30,6.5,900,20,Urad,SSP,https://youtu.be/XtPP-cXCip20,28.97
Kolhapur,Dark Brown,25,35,30,6.5,900,20,Urad,SSP,https://youtu.be/XtPP-cXCip21,24.73
Kolhapur,Dark Brown,30,35,30,6.5,900,20,Urad,SSP,https://youtu.be/XtPP-cXCip22,34.22
Kolhapur,Dark Brown,20,40,20,7,1000,25,Urad,SSP,https://youtu.be/XtPP-cXCip23,30.25
Kolhapur,Dark Brown,25,40,20,7,1000,25,Urad,SSP,https://youtu.be/XtPP-cXCip24,24.85
Kolhapur,Dark Brown,30,40,20,7,1000,25,Urad,SSP,https://youtu.be/XtPP-cXCip25,27.75
Kolhapur,Dark Brown,20,30,30,6,800,20,Urad,DAP,https://youtu.be/XtPP-cXCip26,29.71
Kolhapur,Dark Brown,25,30,30,6,800,20,Urad,DAP,https://youtu.be/XtPP-cXCip27,23.99
Kolhapur,Dark Brown,30,30,30,6,800,20,Urad,DAP,https://youtu.be/XtPP-cXCip28,34.25
Kolhapur,Dark Brown,20,35,20,6.5,900,25,Urad,DAP,https://youtu.be/XtPP-cXCip29,24.42
Kolhapur,Dark Brown,25,35,20,6.5,900,25,Urad,DAP,https://youtu.be/XtPP-cXCip30,24.27
Kolhapur,Dark Brown,30,35,20,6.5,900,25,Urad,DAP,https://youtu.be/XtPP-cXCip31,33.87
Kolhapur,Dark Brown,20,40,25,7,1000,20,Urad,DAP,https://youtu.be/XtPP-cXCip32,26.41
Kolhapur,Dark Brown,25,40,25,7,1000,20,Urad,DAP,https://youtu.be/XtPP-cXCip33,29.67
Kolhapur,Dark Brown,30,40,25,7,1000,20,Urad,DAP,https://youtu.be/XtPP-cXCip34,30.2
Kolhapur,Light Brown,20,10,5,6,600,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8,14.52
Kolhapur,Light Brown,25,10,5,6,600,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9,14.28
Kolhapur,Light Brown,30,10,5,6,600,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10,18.17
Kolhapur,Light Brown,20,15,10,6.5,700,30,Moong,MOP,https://youtu.be/sQwNkYRVxM11,19.6
Kolhapur,Light Brown,25,15,10,6.5,700,30,Moong,MOP,https://youtu.be/sQwNkYRVxM12,17.16
Kolhapur,Light Brown,30,15,10,6.5,700,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13,22.85
Kolhapur,Light Brown,20,20,15,7,800,35,Moong,MOP,https://youtu.be/sQwNkYRVxM14,17.67
Kolhapur,Light Brown,25,20,15,7,800,35,Moong,MOP,https://youtu.be/sQwNkYRVxM15,23.85
Kolhapur,Light Brown,30,20,15,7,800,35,Moong,MOP,https://youtu.be/sQwNkYRVxM16,20.46
Kolhapur,Light Brown,20,10,10,6,600,25,Moong,Urea,https://youtu.be/sQwNkYRVxM17,17.82
Kolhapur,Light Brown,25,10,10,6,600,25,Moong,Urea,https://youtu.be/sQwNkYRVxM18,17.18
Kolhapur,Light Brown,30,10,10,6,600,25,Moong,Urea,https://youtu.be/sQwNkYRVxM19,17.89
Kolhapur,Light Brown,20,15,15,6.5,700,30,Moong,Urea,https://youtu.be/sQwNkYRVxM20,14.51
Kolhapur,Light Brown,25,15,15,6.5,700,30,Moong,Urea,https://youtu.be/sQwNkYRVxM21,17.36
Kolhapur,Light Brown,30,15,15,6.5,700,30,Moong,Urea,https://youtu.be/sQwNkYRVxM22,22.68
Kolhapur,Light Brown,20,20,5,7,800,35,Moong,Urea,https://youtu.be/sQwNkYRVxM23,15.89
Kolhapur,Light Brown,25,20,5,7,800,35,Moong,Urea,https://youtu.be/sQwNkYRVxM24,22.07
Kolhapur,Light Brown,30,20,5,7,800,35,Moong,Urea,https://youtu.be/sQwNkYRVxM25,21.39
Kolhapur,Light Brown,20,10,15,6,600,25,Moong,SSP,https://youtu.be/sQwNkYRVxM26,14.39
Kolhapur,Light Brown,25,10,15,6,600,25,Moong,SSP,https://youtu.be/sQwNkYRVxM27,19.37
Kolhapur,Light Brown,30,10,15,6,600,25,Moong,SSP,https://youtu.be/sQwNkYRVxM28,22.74
Kolhapur,Light Brown,20,15,5,6.5,700,30,Moong,SSP,https://youtu.be/sQwNkYRVxM29,13.44
Kolhapur,Light Brown,25,15,5,6.5,700,30,Moong,SSP,https://youtu.be/sQwNkYRVxM30,15.61
Kolhapur,Light Brown,30,15,5,6.5,700,30,Moong,SSP,https://youtu.be/sQwNkYRVxM31,16.7
Kolhapur,Light Brown,20,20,10,7,800,35,Moong,SSP,https://youtu.be/sQwNkYRVxM32,19.7
Kolhapur,Light Brown,25,20,10,7,800,35,Moong,SSP,https://youtu.be/sQwNkYRVxM33,21.84
Kolhapur,Light Brown,30,20,10,7,800,35,Moong,SSP,https://youtu.be/sQwNkYRVxM34,22.77
Kolhapur,Black,40,25,10,6,600,20,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok,33.56
Kolhapur,Black,45,25,10,6,600,20,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok,35.91
Kolhapur,Black,50,25,10,6,600,20,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok,35.68
Kolhapur,Black,40,30,15,6.5,700,25,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok,36.71
Kolhapur,Black,45,30,15,6.5,700,25,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok,30.44
Kolhapur,Black,50,30,15,6.5,700,25,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok,31.26
Kolhapur,Black,40,25,15,6,600,20,Gram,Sulphur,https://youtu.be/WX51UmdVRok,27.69
Kolhapur,Black,45,25,15,6,600,20,Gram,Sulphur,https://youtu.be/WX51UmdVRok,27.15
Kolhapur,Black,50,25,15,6,600,20,Gram,Sulphur,https://youtu.be/WX51UmdVRok,35.94
Kolhapur,Black,40,30,10,6.5,700,25,Gram,Sulphur,https://youtu.be/WX51UmdVRok,36.41
Kolhapur,Black,45,30,10,6.5,700,25,Gram,Sulphur,https://youtu.be/WX51UmdVRok,27.33
Kolhapur,Black,50,30,10,6.5,700,25,Gram,Sulphur,https://youtu.be/WX51UmdVRok,30.56
Kolhapur,Medium Brown,40,20,20,6,600,20,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ,29.43
Kolhapur,Medium Brown,45,20,20,6,600,20,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ,38.14
Kolhapur,Medium Brown,50,20,20,6,600,20,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ,32.43
Kolhapur,Medium Brown,40,25,25,6.5,700,25,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ,32.59
Kolhapur,Medium Brown,45,25,25,6.5,700,25,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ,28.58
Kolhapur,Medium Brown,50,25,25,6.5,700,25,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ,32.23
Kolhapur,Medium Brown,40,20,25,6,600,20,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ,37.03
Kolhapur,Medium Brown,45,20,25,6,600,20,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ,39.73
Kolhapur,Medium Brown,50,20,25,6,600,20,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ,28.87
Kolhapur,Medium Brown,40,25,20,6.5,700,25,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ,37.19
Kolhapur,Medium Brown,45,25,20,6.5,700,25,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ,35.89
Kolhapur,Medium Brown,50,25,20,6.5,700,25,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ,41.87
Solapur,Black,100,60,60,7.5,500,10,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,78.55
Solapur,Black,105,60,60,7.5,500,10,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,83.01
Solapur,Black,110,60,60,7.5,500,10,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,84.62
Solapur,Black,115,60,60,7.5,500,10,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,93.34
Solapur,Black,120,60,60,7.5,500,10,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,77.03
Solapur,Black,100,65,65,8,600,15,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,66.99
Solapur,Black,105,65,65,8,600,15,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,78.47
Solapur,Black,110,65,65,8,600,15,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,94.66
